"participantnum";"date";"ms_condition";"dv_order";"prous1";"prous2";"prous3";"prous4";"prous5";"antius1";"antius2";"antius3";"antius4";"antius5";"cheerful";"sad";"active";"angryatself";"disgusted";"calm";"guilty";"enthusiastic";"attentive";"afraid";"joyful";"downhearted";"bashful";"tired";"nervous";"sheepish";"sluggish";"amazed";"lonely";"distressed";"daring";"shaky";"sleepy";"blameworthy";"surprised";"happy";"excited";"determined";"strong";"timid";"hostile";"frightened";"scornful";"alone";"proud";"astonished";"relaxed";"alert";"jittery";"interested";"irritable";"upset";"lively";"loathing";"delighted";"angry";"ashamed";"confident";"inspired";"bold";"atease";"energetic";"fearless";"blue";"scared";"concentrating";"disgustedwithself";"shy";"drowsy";"dissatisfiedwithself";"countryofbirth";"race";"americanid";"msincomplete";"expert";"source";"location";"proauth_avg";"antiauth_avg";"pro_minus_anti";"pass_ER1";"pass_ER2";"pass_ER3"
"89";"5/9/2017";"ms";"pro-first";7;8;7;7;7;7;7;7;6;7;"2";"3";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"4";"3";"1";"1";"1";"2";"1";"1";"1";"3";"1";"1";"2";"1";"1";"1";"4";"1";"1";"1";"2";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"2";"1";"1";"3";"1";"4";"1";"2";"1";"6";6;"0";1;"pace_expert";"pace";7;6,66666666666667;0,333333333333333;TRUE;FALSE;FALSE
"90";"5/9/2017";"tv";"anti-first";5;6;4;5;4;3;2;3;3;2;"3";"2";"3";"1";"1";"5";"1";"1";"5";"1";"3";"1";"3";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";"1";"1";"3";"3";"5";"4";"3";"1";"1";"1";"1";"1";"1";"5";"5";"1";"5";"1";"1";"2";"1";"2";"1";"1";"4";"5";"2";"5";"3";"4";"1";"1";"5";"1";"3";"1";"1";"1";"1";7;"0";1;"pace_expert";"pace";4,33333333333333;2,66666666666667;1,66666666666667;TRUE;TRUE;TRUE
"91";"5/9/2017";"tv";"anti-first";6;7;6;6;7;9;7;8;8;8;"2";"2";"2";"1";"1";"3";"1";"2";"3";"1";"2";"1";"3";"5";"4";"4";"4";"1";"1";"2";"1";"2";"5";"1";"1";"3";"1";"2";"3";"1";"1";"1";"1";"2";"2";"1";"1";"2";"3";"2";"1";"1";"1";"3";"2";"2";"1";"3";"2";"1";"3";"2";"1";"3";"1";"3";"1";"1";"5";"1";"1";"1";7;"0";1;"pace_expert";"pace";6,33333333333333;8;-1,66666666666667;TRUE;TRUE;TRUE
"92";"5/9/2017";"ms";"pro-first";7;8;6;5;6;7;9;5;5;3;"2";"4";"4";"4";"3";"5";"5";"3";"4";"3";"3";"2";"3";"4";"4";"2";"3";"3";"5";"2";"4";"2";"3";"1";"2";"2";"2";"3";"3";"3";"3";"2";"3";"4";"2";"2";"4";"5";"1";"3";"4";"3";"2";"4";"3";"2";"2";"4";"2";"3";"3";"3";"2";"3";"1";"2";"4";"4";"2";"4";"1";"2";6;"0";1;"pace_expert";"pace";5,66666666666667;4,33333333333333;1,33333333333333;TRUE;FALSE;FALSE
"93";"5/9/2017";"ms";"pro-first";9;9;5;9;5;9;9;9;5;7;"3";"4";"2";"2";"1";"3";"1";"1";"5";"4";"3";"1";"2";"5";"2";"1";"5";"2";"1";"4";"2";"2";"5";"1";"2";"3";"3";"4";"5";"1";"1";"4";"2";"1";"3";"1";"1";"4";"1";"3";"5";"4";"1";"1";"2";"4";"1";"3";"2";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"1";"1";1;"0";1;"pace_expert";"pace";6,33333333333333;7;-0,666666666666667;TRUE;TRUE;FALSE
"94";"5/9/2017";"tv";"anti-first";7;7;8;6;7;8;6;7;8;8;"5";"1";"1";"1";"1";"2";"1";"3";"4";"1";"2";"1";"1";"4";"1";"1";"3";"1";"1";"1";"2";"1";"4";"1";"1";"4";"3";"4";"4";"1";"1";"1";"1";"1";"2";"1";"3";"2";"2";"1";"1";"1";"2";"1";"2";"1";"1";"4";"4";"1";"1";"3";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";6;"0";1;"pace_expert";"pace";7;7,66666666666667;-0,666666666666667;TRUE;TRUE;FALSE
"95";"5/9/2017";"tv";"pro-first";5;5;4;7;6;2;1;3;2;2;"3";"1";"4";"1";"1";"3";"1";"1";"5";"1";"4";"1";"2";"2";"1";"1";"1";"2";"1";"1";"3";"1";"2";"1";"1";"3";"3";"5";"4";"2";"2";"1";"1";"1";"4";"2";"4";"4";"2";"4";"2";"1";"3";"2";"4";"2";"1";"4";"3";"4";"3";"3";"5";"1";"1";"3";"2";"2";"1";"1";"1";"1";7;"0";1;"pace_expert";"pace";5,66666666666667;2,33333333333333;3,33333333333333;TRUE;TRUE;TRUE
"96";"5/9/2017";"ms";"anti-first";6;7;6;8;8;6;5;5;4;4;"1";"4";"1";"1";"2";"2";"1";"1";"2";"3";"1";"2";"1";"4";"2";"1";"2";"1";"1";"2";"1";"2";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"4";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"2";"1";"1";"1";6;"0";1;"pace_expert";"pace";7,33333333333333;4,33333333333333;3;TRUE;TRUE;FALSE
"97";"5/9/2017";"ms";"anti-first";7;8;7;7;7;7;7;8;4;8;"2";"3";"4";"1";"4";"4";"2";"3";"5";"3";"1";"1";"2";"2";"2";"1";"2";"2";"1";"2";"3";"2";"1";"1";"4";"1";"1";"3";"4";"2";"1";"2";"3";"1";"2";"2";"2";"5";"2";"4";"4";"3";"1";"3";"1";"3";"1";"3";"1";"4";"3";"2";"4";"2";"2";"5";"1";"1";"1";"1";"1";"1";9;"0";1;"pace_expert";"pace";7;6,66666666666667;0,333333333333333;TRUE;TRUE;TRUE
"98";"5/9/2017";"tv";"pro-first";6;6;7;6;7;7;6;7;7;7;"1";"1";"1";"1";"1";"3";"1";"1";"2";"3";"1";"1";"1";"3";"5";"1";"3";"1";"2";"3";"1";"2";"3";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"3";"1";"1";"2";"1";"2";"1";"2";"3";"1";"2";"2";"1";"1";"6";6;"0";1;"pace_expert";"pace";6,66666666666667;7;-0,333333333333333;TRUE;FALSE;FALSE
"99";"5/9/2017";"ms";"anti-first";9;9;9;9;9;5;5;5;5;5;"5";"1";"5";"1";"1";"1";"1";"5";"5";"1";"5";"1";"1";"5";"5";"1";"1";"1";"1";"5";"5";"5";"5";"1";"5";"5";"5";"5";"5";"1";"5";"1";"1";"1";"5";"1";"1";"5";"1";"5";"1";"1";"3";"1";"5";"1";"1";"5";"5";"5";"1";"5";"5";"5";"1";"5";"1";"5";"5";"1";"1";NA;9;"0";1;"pace_expert";"pace";9;5;4;TRUE;NA;NA
"100";"5/9/2017";"tv";"pro-first";8;7;8;7;7;8;8;8;7;8;"2";"3";"2";"2";"1";"3";"1";"2";"3";"1";"2";"2";"1";"3";"2";"1";"2";"1";"2";"4";"1";"1";"5";"1";"1";"3";"3";"4";"2";"1";"1";"1";"1";"1";"2";"1";"2";"3";"1";"1";"3";"2";"2";"1";"2";"1";"1";"2";"2";"1";"2";"2";"2";"2";"1";"2";"2";"1";"2";"2";"1";NA;4;"0";1;"pace_expert";"pace";7,33333333333333;7,66666666666667;-0,333333333333334;TRUE;NA;FALSE
"101";"5/9/2017";"ms";"pro-first";7;9;8;7;8;5;2;7;5;7;"2";"1";"3";"1";"1";"1";"1";NA;"2";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"2";"2";"1";"1";"1";"1";"1";"4";"1";"3";"1";"2";NA;"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";9;"0";1;"pace_expert";"pace";7,66666666666667;6,33333333333333;1,33333333333333;TRUE;TRUE;TRUE
"102";"5/9/2017";"tv";"anti-first";7;8;7;7;8;9;9;9;8;7;"5";"3";"5";"1";NA;"3";"1";"3";NA;"1";"5";"5";NA;"3";"4";NA;NA;"5";"5";NA;NA;NA;"3";"3";"5";"5";"5";"5";"5";NA;NA;NA;NA;"3";"5";NA;"3";"3";NA;"5";"4";"3";"5";NA;NA;"3";"1";"5";NA;NA;NA;"5";NA;NA;NA;"3";"1";"1";"1";"5";"1";NA;9;"0";1;"pace_expert";"pace";7,33333333333333;8;-0,666666666666667;TRUE;NA;NA
"103";"5/9/2017";"ms";"anti-first";7;5;7;7;7;6;5;5;4;3;"3";"2";"4";"1";"1";"3";"1";"3";"4";"5";"3";"2";"2";"2";"4";"1";"2";"3";"1";"2";"3";"2";"1";"2";"4";"4";"2";"3";"4";"3";"1";"3";"1";"3";"4";"1";"3";"4";"1";"5";"3";"1";"3";"3";"4";"2";"2";"3";"4";"2";"2";"3";"2";"1";"5";"3";"2";"2";"1";"3";"2";NA;8;"0";1;"pace_expert";"pace";7;4;3;TRUE;FALSE;FALSE
"104";"5/9/2017";"tv";"pro-first";6;5;8;8;8;8;8;9;9;9;"2";"3";"3";"2";"2";"4";"3";"2";"3";"2";"3";"2";"2";"5";"4";"2";"4";"2";"2";"3";"2";"4";"5";"2";"2";"3";"2";"3";"2";"5";"2";"3";"2";"2";"2";"1";"4";"4";"4";"3";"1";"2";"3";"4";"2";"2";"1";"2";"3";"2";"2";"3";"2";"2";"1";"3";"4";"5";"4";"5";"1";"1";6;"0";1;"pace_expert";"pace";8;9;-1;TRUE;TRUE;FALSE
"105";"5/9/2017";"ms";"anti-first";6;6;6;8;6;6;5;6;5;6;"3";"1";"3";"1";"1";"3";"1";"2";"4";"1";"2";"2";"1";"3";"2";"1";"2";"2";"1";"3";"2";"2";"2";"1";"2";"3";"2";"2";"2";"1";"1";"1";"1";"1";"2";"2";"4";"4";"2";"3";"1";"1";"2";"1";"2";"1";"1";"2";"3";"2";"3";"2";"2";"1";"1";"2";"2";"1";"2";"1";"1";"1";6;"0";1;"pace_expert";"pace";6,66666666666667;5,66666666666667;1;TRUE;TRUE;FALSE
"106";"5/9/2017";"tv";"pro-first";7;8;8;7;6;4;3;5;3;5;"1";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"4";"1";"3";"2";"1";"1";"3";"1";"1";"4";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"2";"3";"1";"1";"1";"1";"1";"1";"1";"2";"1";"3";"1";"1";"1";"1";"2";"1";"1";"4";"1";"2";"6";9;"0";1;"pace_expert";"pace";7;4,33333333333333;2,66666666666667;TRUE;FALSE;FALSE
"107";"5/1/2017";"ms";"anti-first";6;6;7;7;7;7;7;6;7;7;"4";"1";"4";"1";"1";"5";"1";"3";"4";"1";"4";"1";"1";"3";"1";"1";"2";"1";"1";"2";"3";"1";"3";"2";"1";"4";"2";"4";"4";"1";"1";"1";"1";"1";"4";"1";"4";"4";"1";"3";"1";"1";"4";"1";"4";"1";"1";"4";"3";"4";"4";"3";"4";"1";"1";"4";"1";"1";"3";"1";"1";"1";6;"0";1;"pace_expert";"pace";7;6,66666666666667;0,333333333333333;TRUE;TRUE;FALSE
"1";NA;"ms";"anti-first";9;9;8;8;8;7;7;7;4;5;"4";"1";"5";"1";"1";"2";"1";"1";"4";"1";"4";"1";"2";"5";"4";"1";"1";"1";"2";"1";"1";"5";"1";"1";"5";"4";"5";"3";"2";"1";"1";"1";"1";"1";"1";"1";"1";"3";"2";"3";"1";"1";"3";"1";"3";"1";"1";"1";"1";"1";"2";"2";"2";"1";"1";"4";"1";"2";"3";"1";"1";"1";7;"0";1;"kansas_expert";"kansas";8;5,33333333333333;2,66666666666667;TRUE;TRUE;TRUE
"2";NA;"tv";"anti-first";7;8;9;8;7;7;6;9;7;9;"3";"3";"4";"3";"3";"3";"3";"4";"4";"3";"5";"1";"3";"4";"1";"3";"5";"2";"3";"4";"2";"3";"2";"3";"4";"4";"4";"1";"3";"3";"1";"3";"3";"2";"3";"3";"2";"3";"5";"2";"4";"5";"3";"2";"1";"3";"2";"3";"3";"3";"3";"4";"4";"2";"4";"4";"3";"3";"3";"4";"2";"6";5;"0";1;"kansas_expert";"kansas";8;8,33333333333333;-0,333333333333334;TRUE;FALSE;FALSE
"3";NA;"tv";"pro-first";4;4;6;6;6;3;2;5;5;5;"1";"1";"3";"1";"1";"3";"1";"2";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"1";"2";"1";"1";"3";"1";"1";"3";"2";"1";"2";"1";"1";"1";"1";"1";"2";"1";"3";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"3";"1";"1";"1";"2";"1";"1";"1";"3";"1";"2";"1";"2";"2";"1";1;"0";1;"kansas_expert";"kansas";6;5;1;TRUE;FALSE;FALSE
"4";NA;"ms";"pro-first";7;6;6;7;6;6;6;5;4;5;"2";"3";"1";"2";"1";"3";"2";"1";"4";"4";"3";"1";"1";"3";"1";"1";"3";"1";"4";"2";"1";"1";"2";"1";"2";"3";"1";"3";"3";"1";"1";"1";"1";"4";"1";"1";"3";"4";"2";"4";"1";"1";"3";"1";"1";"2";"2";"1";"4";"1";"4";"2";"1";"2";"1";"3";"4";"1";"2";"3";"1";"1";6;"0";1;"kansas_expert";"kansas";6,33333333333333;4,66666666666667;1,66666666666667;TRUE;TRUE;FALSE
"5";NA;"ms";"pro-first";9;9;6;8;8;7;7;5;7;8;"1";"2";"1";"4";"1";"4";"1";"1";"3";"1";"3";"1";"3";"5";"1";"1";"5";"1";"1";"1";"1";"3";"4";NA;"1";"2";"1";"3";"2";"1";"4";"1";"1";"3";"3";"1";"4";"3";"4";"2";"2";"1";"1";"1";"1";"1";"1";"2";"1";"1";"4";"1";"1";"1";"1";"2";"3";"1";"5";"3";"1";"1";5;"0";1;"kansas_expert";"kansas";7,33333333333333;6,66666666666667;0,666666666666666;TRUE;TRUE;FALSE
"6";NA;"ms";"anti-first";7;7;7;8;6;2;2;6;3;6;"4";"1";"3";"1";"1";"5";"2";"5";"4";"1";"5";"1";"1";"2";"2";"1";"2";"1";"1";"1";"5";"1";"2";"1";"1";"5";"4";"4";"3";"1";"1";"1";"1";"1";"3";"1";"5";"4";"1";"4";"1";"1";"1";"4";"3";"3";"4";"5";"3";"3";"4";"5";"4";"1";"1";"4";"1";"1";"1";"1";"1";"4";8;"0";1;"kansas_expert";"kansas";7;5;2;TRUE;FALSE;FALSE
"8";NA;"ms";"pro-first";7;7;8;8;8;6;6;8;7;8;"1";"1";"2";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"2";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";9;"0";1;"kansas_expert";"kansas";8;7,66666666666667;0,333333333333333;TRUE;TRUE;TRUE
"9";NA;"ms";"pro-first";6;7;4;7;7;5;5;6;3;4;"4";"1";"2";"1";"1";"4";"1";"4";"3";"1";"3";"1";"1";"4";"1";"1";"3";"2";"1";"1";"1";"2";"3";"1";"1";"4";"1";"4";"3";"1";"1";"1";"1";"1";"2";"1";"5";"3";"1";"2";"1";"1";"4";"1";"2";"1";"1";"4";"1";"2";"4";"3";"3";"1";"1";"2";"1";"2";"2";"1";"1";"1";6;"0";1;"kansas_expert";"kansas";6;4,33333333333333;1,66666666666667;TRUE;TRUE;FALSE
"11";NA;"ms";"pro-first";6;17;7;5;7;9;8;9;9;9;"3";"1";"1";"1";"1";"5";"1";"1";"4";"1";"2";"1";"1";"4";"1";"1";"2";"1";"1";"1";"1";"1";"3";"1";"1";"21";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"5";"4";"1";"2";"1";"1";"1";"1";"2";"1";"1";"2";"1";"1";"4";"2";"2";"1";"1";"4";"1";"1";"4";"1";"1";"1";7;"0";1;"kansas_expert";"kansas";6,33333333333333;9;-2,66666666666667;TRUE;TRUE;TRUE
"12";NA;"ms";"pro-first";7;7;6;9;6;3;2;5;1;3;"2";"3";"1";"2";"1";"4";"1";"2";"5";"1";"2";NA;"3";"4";"1";"1";"3";"4";"4";"1";"2";"1";"3";"1";"2";"2";"1";"3";"3";"2";"1";"1";"1";"3";"3";"1";"3";"3";"1";"3";"1";"1";NA;"1";"1";"1";"3";"2";"3";"2";"4";"3";"2";"2";"1";"2";"1";"3";"1";"4";"1";"1";7;"0";1;"kansas_expert";"kansas";7;3;4;TRUE;TRUE;TRUE
"14";NA;"ms";"pro-first";5;7;5;6;8;4;3;2;2;5;"3";"1";"3";"2";"1";"4";"3";"1";"4";"1";"3";"1";"2";"2";"2";"1";"3";"1";"1";"1";"2";"1";"1";"2";"2";"2";"2";"4";"3";"1";"1";"1";"1";"1";"3";"1";"3";"1";"0";"3";"1";"1";"3";"1";"1";"1";"3";"2";"2";"1";"3";"3";"3";"1";"2";"4";"1";"2";"1";"1";"2";"4";3;"0";1;"kansas_expert";"kansas";6,33333333333333;3;3,33333333333333;TRUE;FALSE;FALSE
"15";NA;"ms";"anti-first";7;7;8;8;6;6;6;5;5;5;"1";"2";"1";"1";"1";"3";"2";"1";"1";"5";"3";"1";"1";"2";"2";"2";"4";"1";"1";"3";"1";"2";"1";"1";"4";"2";"1";"1";"2";"1";"1";"3";"2";"1";"2";"1";"2";"3";"1";"1";"1";"2";"1";"1";"1";"1";"1";"2";"2";"1";"1";"1";"1";"3";"4";"1";"1";"1";"1";"1";"1";"1";8;"0";1;"kansas_expert";"kansas";7,33333333333333;5;2,33333333333333;TRUE;TRUE;TRUE
"16";"4/4/17";"ms";"anti-first";6;6;5;3;1;3;2;2;1;1;"5";"2";"4";"1";"2";"3";"1";"5";"4";"2";"4";"1";"4";"2";"1";"2";"1";"2";"2";"3";"5";"2";"2";"1";"4";"4";"5";"2";"5";"2";"1";"1";"1";"2";"5";"3";"4";"2";"2";"5";"2";"2";"4";"2";"5";"2";"2";"5";"5";"5";"4";"3";"4";"3";"2";"4";"1";"3";"2";"1";"2";"4";1;"0";1;"kansas_expert";"kansas";3;1,33333333333333;1,66666666666667;TRUE;FALSE;FALSE
"19";"4/6/17";"ms";"anti-first";8;4;7;6;5;9;8;6;8;7;"1";"2";"1";"1";"1";"4";"1";"1";"3";"1";"1";"1";"1";"4";"1";"1";"4";"1";"3";"1";"1";"1";"4";"1";"4";"3";"1";"2";"1";"1";"1";"1";"1";"1";"2";"1";"4";"2";"1";"2";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"4";"1";"1";"1";"1";"4";"1";"1";"4";"1";"1";"1";3;"0";1;"kansas_expert";"kansas";6;7;-1;TRUE;TRUE;FALSE
"20";NA;"ms";"pro-first";6;5;7;4;4;8;7;9;7;5;"3";"1";"3";"1";"1";"2";"1";"1";"3";"1";"2";"1";"1";"3";"1";"1";"1";"3";"1";"1";"2";"3";"1";"1";"4";"4";"1";"1";"3";"1";"1";"1";"1";"1";"3";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";6;"0";1;"kansas_expert";"kansas";5;7;-2;TRUE;TRUE;FALSE
"21";NA;"ms";"anti-first";7;5;7;5;7;9;9;9;9;9;"5";"1";"3";"1";"1";"5";"1";"2";"5";"2";"4";"1";"3";"2";"1";"1";"2";"1";"1";"1";"2";"1";"2";"1";"2";"5";"1";"2";"2";"1";"1";"1";"1";"1";"2";"1";"5";"3";"1";"2";"1";"1";"2";"1";"1";"1";"1";"2";"1";"1";"2";"3";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";7;"0";1;"kansas_expert";"kansas";6,33333333333333;9;-2,66666666666667;TRUE;TRUE;TRUE
"22";NA;"tv";"pro-first";7;6;7;7;7;6;6;4;4;6;"3";"1";"4";"1";"1";"5";"1";"2";"4";"1";"2";"1";"1";"2";"1";"3";"2";"1";"1";"1";"3";"2";"3";"1";"3";"4";"2";"3";"4";"2";"1";"1";"1";"2";"2";"1";"4";"4";"1";"1";"3";"1";"1";"3";"1";"2";"1";"1";"4";"2";"2";"4";"2";"1";"1";"4";"1";"1";"1";"1";"1";"1";8;"0";1;"kansas_expert";"kansas";7;4,66666666666667;2,33333333333333;TRUE;TRUE;TRUE
"24";NA;"ms";"anti-first";8;8;7;7;7;1;1;2;3;2;"4";"1";"4";"1";"1";"4";"1";"5";"5";"2";"4";"4";"2";"2";"2";"1";"1";"3";"1";"1";"1";"2";"1";"1";"2";"4";"4";"5";"5";"1";"1";"1";"2";"1";"5";"1";"3";"5";"4";"5";"1";"2";"4";"2";"4";"1";"1";"4";"3";"3";"4";"5";"3";"1";"1";NA;"5";"1";"1";"1";NA;"1";7;"0";1;"kansas_expert";"kansas";7;2,33333333333333;4,66666666666667;TRUE;NA;NA
"25";NA;"ms";"anti-first";7;7;6;6;5;7;6;7;5;6;"4";"2";"4";"3";"2";"2";"3";"4";"3";"3";"3";"2";"3";"3";"3";"2";"3";"4";"3";"2";"4";"2";"3";"2";"4";"4";"4";"3";"4";"3";"2";"2";"3";"3";"3";"2";"2";"4";"2";"3";"2";"2";"3";"2";"3";"2";"1";"3";"3";"3";"2";"4";"3";"2";"2";"4";"1";"3";"2";"1";"1";"1";7;"0";1;"kansas_expert";"kansas";5,66666666666667;6;-0,333333333333333;TRUE;TRUE;TRUE
"26";"4/18/17";"tv";"anti-first";6;5;6;6;6;7;6;7;5;6;"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"5";"3";"1";"3";"1";"4";"1";"1";"1";"5";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"3";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"2";"1";"1";"1";"1";"3";"1";"1";"2";"4";"1";"3";"1";"1";5;"0";1;"kansas_expert";"kansas";6;6;0;TRUE;TRUE;FALSE
"27";"4/21/17";"tv";"anti-first";5;7;6;5;6;7;7;5;6;6;"2";"1";"3";"1";"1";"4";"1";"2";"4";"1";"2";"1";"1";"3";"1";"1";"3";"1";"1";"1";"3";"1";"1";"1";"1";"3";"2";"3";"4";"1";"1";"1";"2";"5";"1";"1";"4";"4";"2";"2";"1";"1";"3";"1";"2";"1";"1";"4";"1";"2";"3";"5";"1";"1";"1";"5";"1";"1";"1";"1";"2";"1";7;"0";1;"kansas_expert";"kansas";5,66666666666667;5,66666666666667;0;TRUE;FALSE;FALSE
"28";"4/21/17";"tv";"pro-first";9;9;9;8;6;9;6;9;7;8;"1";"5";"1";"4";"4";"3";"3";"1";"2";"3";"1";"4";"2";"5";"4";"5";"5";"2";"4";"4";"3";"5";"5";"4";"1";"1";"1";"3";"2";"2";"1";"1";"1";"4";"1";"1";"2";"3";"5";"1";"4";"5";"1";"3";"3";"4";"3";"3";"3";"3";"1";"1";"4";"4";"2";"1";"5";"4";"5";"5";"1";"1";1;"0";1;"kansas_expert";"kansas";7,66666666666667;8;-0,333333333333333;TRUE;TRUE;FALSE
"29";"4/24/17";"ms";"anti-first";5;6;5;5;6;2;2;4;3;5;"3";"1";"4";"1";"1";"3";"1";"2";"4";"1";"2";"1";"1";"4";"3";"1";"2";"1";"1";"1";"1";"1";"4";"1";"1";"3";"3";"1";"3";"2";"1";"1";"1";"1";"1";"1";"2";"2";"1";"4";"2";"1";"2";"1";"2";"1";"1";"3";"1";"1";"1";"2";"1";"2";"1";"5";"1";"2";"3";"1";"1";"1";7;"0";1;"kansas_expert";"kansas";5,33333333333333;4;1,33333333333333;TRUE;TRUE;TRUE
"30";"4/24/17";"tv";"anti-first";3;1;8;7;2;9;9;9;9;8;"3";"4";"2";"4";"1";"2";"4";"2";"3";"3";"2";"4";"2";"3";"3";"2";"2";"2";"3";"3";"4";"4";"3";"4";"3";"3";"2";"5";"2";"1";"3";"3";"3";"4";"2";"3";"3";"2";"4";"3";"3";"4";"3";"1";"3";"4";"4";"3";"2";"3";"2";"2";"2";"3";"3";"3";"2";"1";"2";"3";"1";"2";1;"0";1;"kansas_expert";"kansas";5,66666666666667;8,66666666666667;-3;TRUE;FALSE;FALSE
"31";"4/24/17";"ms";"anti-first";7;8;7;8;6;5;4;5;5;5;"2";"2";"3";"2";"1";"4";"1";"1";"1";"1";"2";"1";"2";"5";"2";"1";"3";"1";"1";"3";"1";"1";"5";"1";"1";"3";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"2";"1";"1";"1";"1";"1";"1";"4";"1";"1";"3";"1";"1";"1";"1";"3";"1";"1";"1";"2";"1";"1";8;"0";1;"kansas_expert";"kansas";7;5;2;TRUE;TRUE;TRUE
"32";"4/25/17";"tv";"pro-first";9;9;8;9;9;6;2;6;2;5;"3";"1";"2";"1";"1";"4";"1";"3";"3";"1";"3";"1";"3";"3";"1";"1";"2";"1";"1";"1";"1";"1";"4";"1";"1";"3";"1";"2";"2";"1";"1";"1";"1";"1";"2";"1";"3";"2";"1";"2";"1";"1";"2";"1";"2";"1";"1";"3";"2";"1";"3";"2";"1";"1";"1";"2";"1";"1";"2";"1";"1";"1";9;"0";1;"kansas_expert";"kansas";8,66666666666667;4,33333333333333;4,33333333333333;TRUE;TRUE;TRUE
"33";"4/25/17";"ms";"pro-first";7;7;8;8;7;9;8;9;9;8;"1";"1";"3";"1";"1";"5";"1";"1";"4";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"2";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"3";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";4;"0";1;"kansas_expert";"kansas";7,66666666666667;8,66666666666667;-0,999999999999999;TRUE;TRUE;FALSE
"34";"4/25/17";"tv";"anti-first";4;4;5;5;6;7;6;7;5;8;"4";"2";"4";"2";"2";"3";"2";"4";"3";"2";"4";"2";"3";"2";"3";"2";"2";"3";"1";"2";"3";"2";"2";"2";"3";"4";"4";"3";"4";"1";"1";"2";"2";"1";"4";"3";"4";"4";"2";"3";"2";"2";"4";"2";"4";"2";"2";"4";"4";"3";"3";"4";"4";"3";"2";"3";"1";"2";"2";"2";"1";"2";5;"0";1;"kansas_expert";"kansas";5,33333333333333;6,66666666666667;-1,33333333333333;TRUE;FALSE;FALSE
"35";"4/26/17";"ms";"anti-first";7;7;7;7;7;7;7;9;4;9;"4";"1";"3";"1";"2";"5";"1";"3";"4";"1";"4";"1";"1";"1";"1";"1";"2";"4";"1";"1";"3";"1";"2";"1";"4";"5";"4";"4";"3";"2";"1";"1";"1";"1";"4";"3";"5";"4";"1";"4";"1";"1";"4";"1";"3";"1";"1";"4";"3";"4";"4";"3";"3";"1";"1";"4";"1";"1";"1";"1";"1";"1";9;"0";1;"kansas_expert";"kansas";7;7,33333333333333;-0,333333333333333;TRUE;TRUE;TRUE
"36";"4/27/17";"ms";"anti-first";5;4;4;6;4;7;7;8;6;6;"4";"1";"3";"1";"2";"5";"2";"3";"4";"1";"2";"2";"3";"2";"1";"1";"2";"2";"1";"1";"4";"1";"2";"1";"1";"2";"3";"3";"4";"1";"1";"1";"1";"1";"2";"1";"2";"4";"3";"4";"1";"1";"3";"1";"3";"1";"1";"4";"2";"2";"5";"2";"4";"2";"1";"4";"1";"1";"1";"1";"1";"6";6;"0";1;"kansas_expert";"kansas";4,66666666666667;6,66666666666667;-2;TRUE;FALSE;FALSE
